date,equity,drawdown
2021-06-27,1.00000000,0.00000000
2021-06-28,1.00000000,0.00000000
2021-06-29,1.00000000,0.00000000
2021-06-30,1.00000000,0.00000000
2021-07-01,1.00000000,0.00000000
2021-07-02,1.00000000,0.00000000
2021-07-03,1.00000000,0.00000000
2021-07-04,1.00000000,0.00000000
2021-07-05,1.00000000,0.00000000
2021-07-06,1.00000000,0.00000000
2021-07-07,1.00000000,0.00000000
2021-07-08,1.00000000,0.00000000
2021-07-09,1.00000000,0.00000000
2021-07-10,1.00000000,0.00000000
2021-07-11,1.00000000,0.00000000
2021-07-12,1.00000000,0.00000000
2021-07-13,1.00000000,0.00000000
2021-07-14,1.00000000,0.00000000
2021-07-15,1.00000000,0.00000000
2021-07-16,1.00000000,0.00000000
2021-07-17,1.00000000,0.00000000
2021-07-18,1.00000000,0.00000000
2021-07-19,1.00000000,0.00000000
2021-07-20,1.00000000,0.00000000
2021-07-21,1.00000000,0.00000000
2021-07-22,1.00000000,0.00000000
2021-07-23,1.00000000,0.00000000
2021-07-24,1.00000000,0.00000000
2021-07-25,1.00000000,0.00000000
2021-07-26,1.00000000,0.00000000
2021-07-27,1.00000000,0.00000000
2021-07-28,1.00000000,0.00000000
2021-07-29,1.00000000,0.00000000
2021-07-30,1.00000000,0.00000000
2021-07-31,1.00000000,0.00000000
2021-08-01,1.00000000,0.00000000
2021-08-02,1.00000000,0.00000000
2021-08-03,1.00000000,0.00000000
2021-08-04,1.00000000,0.00000000
2021-08-05,1.00000000,0.00000000
2021-08-06,1.00000000,0.00000000
2021-08-07,1.00000000,0.00000000
2021-08-08,1.00000000,0.00000000
2021-08-09,1.00000000,0.00000000
2021-08-10,1.00000000,0.00000000
2021-08-11,1.00000000,0.00000000
2021-08-12,1.00000000,0.00000000
2021-08-13,1.00000000,0.00000000
2021-08-14,0.99476835,-0.00523165
2021-08-15,1.01586781,0.00000000
2021-08-16,1.02896688,0.00000000
2021-08-17,1.03156097,0.00000000
2021-08-18,1.05114115,0.00000000
2021-08-19,1.05231838,0.00000000
2021-08-20,1.07181834,0.00000000
2021-08-21,1.05944148,-0.01154754
2021-08-22,1.05870608,-0.01223366
2021-08-23,1.06592189,-0.00550136
2021-08-24,1.05406393,-0.01656475
2021-08-25,1.06010501,-0.01092846
2021-08-26,1.06421107,-0.00709754
2021-08-27,1.09697172,0.00000000
2021-08-28,1.10298719,0.00000000
2021-08-29,1.10159446,-0.00126269
2021-08-30,1.11671697,0.00000000
2021-08-31,1.11484556,-0.00167581
2021-09-01,1.11899995,0.00000000
2021-09-02,1.14183837,0.00000000
2021-09-03,1.16214894,0.00000000
2021-09-04,1.14858067,-0.01167515
2021-09-05,1.15281437,-0.00803216
2021-09-06,1.17565542,0.00000000
2021-09-07,1.18203762,0.00000000
2021-09-08,1.19989194,0.00000000
2021-09-09,1.19873654,-0.00096292
2021-09-10,1.18633898,-0.01129515
2021-09-11,1.19762802,-0.00188677
2021-09-12,1.19062918,-0.00771966
2021-09-13,1.18220156,-0.01474331
2021-09-14,1.17515663,-0.02061462
2021-09-15,1.17911158,-0.01731853
2021-09-16,1.17218224,-0.02309349
2021-09-17,1.16690762,-0.02748941
2021-09-18,1.17961917,-0.01689549
2021-09-19,1.16794362,-0.02662600
2021-09-20,1.15165653,-0.04019979
2021-09-21,1.14384137,-0.04671301
2021-09-22,1.16553918,-0.02862988
2021-09-23,1.16978167,-0.02509415
2021-09-24,1.16429514,-0.02966667
2021-09-25,1.15933034,-0.03380438
2021-09-26,1.15673438,-0.03596787
2021-09-27,1.15472720,-0.03764067
2021-09-28,1.14857305,-0.04276959
2021-09-29,1.15294818,-0.03912332
2021-09-30,1.15982530,-0.03339188
2021-10-01,1.17940127,-0.01707710
2021-10-02,1.18497948,-0.01242817
2021-10-03,1.18732045,-0.01047718
2021-10-04,1.17734385,-0.01879176
2021-10-05,1.17468105,-0.02101096
2021-10-06,1.16978836,-0.02508858
2021-10-07,1.17730770,-0.01882189
2021-10-08,1.17808619,-0.01817310
2021-10-09,1.18761064,-0.01023534
2021-10-10,1.17253499,-0.02279951
2021-10-11,1.16902493,-0.02572482
2021-10-12,1.17943044,-0.01705278
2021-10-13,1.20073686,0.00000000
2021-10-14,1.19853195,-0.00183630
2021-10-15,1.21957311,0.00000000
2021-10-16,1.20895496,-0.00870645
2021-10-17,1.21251145,-0.00579028
2021-10-18,1.20640861,-0.01079435
2021-10-19,1.20595451,-0.01116670
2021-10-20,1.23532719,0.00000000
2021-10-21,1.24080156,0.00000000
2021-10-22,1.24834495,0.00000000
2021-10-23,1.25140032,0.00000000
2021-10-24,1.24910111,-0.00183731
2021-10-25,1.26530147,0.00000000
2021-10-26,1.25723617,-0.00637421
2021-10-27,1.22467001,-0.03211208
2021-10-28,1.24069976,-0.01944336
2021-10-29,1.25491158,-0.00821140
2021-10-30,1.24463128,-0.01633618
2021-10-31,1.25132959,-0.01104233
2021-11-01,1.28123914,0.00000000
2021-11-02,1.30430081,0.00000000
2021-11-03,1.33251973,0.00000000
2021-11-04,1.33808914,0.00000000
2021-11-05,1.31938804,-0.01397597
2021-11-06,1.33780283,-0.00021397
2021-11-07,1.32981575,-0.00618299
2021-11-08,1.32895320,-0.00682760
2021-11-09,1.30850794,-0.02210705
2021-11-10,1.29734709,-0.03044794
2021-11-11,1.29957484,-0.02878306
2021-11-12,1.29267988,-0.03393591
2021-11-13,1.30545547,-0.02438826
2021-11-14,1.30128606,-0.02750421
2021-11-15,1.29786217,-0.03006300
2021-11-16,1.27632338,-0.04615968
2021-11-17,1.28127880,-0.04245632
2021-11-18,1.25494744,-0.06213465
2021-11-19,1.27457925,-0.04746313
2021-11-20,1.27907105,-0.04410625
2021-11-21,1.28921153,-0.03652792
2021-11-22,1.27169298,-0.04962014
2021-11-23,1.27875453,-0.04434279
2021-11-24,1.26119797,-0.05746342
2021-11-25,1.26735148,-0.05286469
2021-11-26,1.24241793,-0.07149839
2021-11-27,1.24409415,-0.07024569
2021-11-28,1.25106005,-0.06503983
2021-11-29,1.25642917,-0.06102731
2021-11-30,1.26254144,-0.05645939
2021-12-01,1.27439950,-0.04759746
2021-12-02,1.27340962,-0.04833723
2021-12-03,1.25324387,-0.06340779
2021-12-04,1.24636939,-0.06854532
2021-12-05,1.24884225,-0.06669727
2021-12-06,1.25193141,-0.06438863
2021-12-07,1.24953574,-0.06617900
2021-12-08,1.25776819,-0.06002661
2021-12-09,1.23779645,-0.07495218
2021-12-10,1.22216248,-0.08663598
2021-12-11,1.22795958,-0.08230361
2021-12-12,1.23060742,-0.08032478
2021-12-13,1.20770081,-0.09744368
2021-12-14,1.21365251,-0.09299577
2021-12-15,1.23106598,-0.07998209
2021-12-16,1.23028590,-0.08056507
2021-12-17,1.22638818,-0.08347797
2021-12-18,1.22585737,-0.08387466
2021-12-19,1.22585737,-0.08387466
2021-12-20,1.22585737,-0.08387466
2021-12-21,1.22585737,-0.08387466
2021-12-22,1.22585737,-0.08387466
2021-12-23,1.22585737,-0.08387466
2021-12-24,1.22585737,-0.08387466
2021-12-25,1.22585737,-0.08387466
2021-12-26,1.22585737,-0.08387466
2021-12-27,1.22585737,-0.08387466
2021-12-28,1.22585737,-0.08387466
2021-12-29,1.22585737,-0.08387466
2021-12-30,1.22585737,-0.08387466
2021-12-31,1.22585737,-0.08387466
2022-01-01,1.22585737,-0.08387466
2022-01-02,1.22585737,-0.08387466
2022-01-03,1.22585737,-0.08387466
2022-01-04,1.22585737,-0.08387466
2022-01-05,1.22585737,-0.08387466
2022-01-06,1.22585737,-0.08387466
2022-01-07,1.22585737,-0.08387466
2022-01-08,1.22585737,-0.08387466
2022-01-09,1.22585737,-0.08387466
2022-01-10,1.22585737,-0.08387466
2022-01-11,1.22585737,-0.08387466
2022-01-12,1.22585737,-0.08387466
2022-01-13,1.22585737,-0.08387466
2022-01-14,1.22585737,-0.08387466
2022-01-15,1.22585737,-0.08387466
2022-01-16,1.22585737,-0.08387466
2022-01-17,1.22585737,-0.08387466
2022-01-18,1.22585737,-0.08387466
2022-01-19,1.22585737,-0.08387466
2022-01-20,1.22585737,-0.08387466
2022-01-21,1.22585737,-0.08387466
2022-01-22,1.22585737,-0.08387466
2022-01-23,1.22585737,-0.08387466
2022-01-24,1.22585737,-0.08387466
2022-01-25,1.22585737,-0.08387466
2022-01-26,1.22585737,-0.08387466
2022-01-27,1.22585737,-0.08387466
2022-01-28,1.22585737,-0.08387466
2022-01-29,1.22585737,-0.08387466
2022-01-30,1.22585737,-0.08387466
2022-01-31,1.22585737,-0.08387466
2022-02-01,1.22585737,-0.08387466
2022-02-02,1.22585737,-0.08387466
2022-02-03,1.22585737,-0.08387466
2022-02-04,1.22585737,-0.08387466
2022-02-05,1.22585737,-0.08387466
2022-02-06,1.22585737,-0.08387466
2022-02-07,1.22585737,-0.08387466
2022-02-08,1.22585737,-0.08387466
2022-02-09,1.22585737,-0.08387466
2022-02-10,1.22585737,-0.08387466
2022-02-11,1.22585737,-0.08387466
2022-02-12,1.22585737,-0.08387466
2022-02-13,1.22585737,-0.08387466
2022-02-14,1.22585737,-0.08387466
2022-02-15,1.22585737,-0.08387466
2022-02-16,1.22585737,-0.08387466
2022-02-17,1.22585737,-0.08387466
2022-02-18,1.22585737,-0.08387466
2022-02-19,1.22585737,-0.08387466
2022-02-20,1.22585737,-0.08387466
2022-02-21,1.22585737,-0.08387466
2022-02-22,1.22585737,-0.08387466
2022-02-23,1.22585737,-0.08387466
2022-02-24,1.22585737,-0.08387466
2022-02-25,1.22585737,-0.08387466
2022-02-26,1.22585737,-0.08387466
2022-02-27,1.22585737,-0.08387466
2022-02-28,1.22585737,-0.08387466
2022-03-01,1.22585737,-0.08387466
2022-03-02,1.22585737,-0.08387466
2022-03-03,1.22585737,-0.08387466
2022-03-04,1.22585737,-0.08387466
2022-03-05,1.22585737,-0.08387466
2022-03-06,1.22585737,-0.08387466
2022-03-07,1.22585737,-0.08387466
2022-03-08,1.22585737,-0.08387466
2022-03-09,1.22585737,-0.08387466
2022-03-10,1.22585737,-0.08387466
2022-03-11,1.22585737,-0.08387466
2022-03-12,1.22585737,-0.08387466
2022-03-13,1.22585737,-0.08387466
2022-03-14,1.22585737,-0.08387466
2022-03-15,1.22585737,-0.08387466
2022-03-16,1.22585737,-0.08387466
2022-03-17,1.22585737,-0.08387466
2022-03-18,1.22585737,-0.08387466
2022-03-19,1.22585737,-0.08387466
2022-03-20,1.22585737,-0.08387466
2022-03-21,1.22585737,-0.08387466
2022-03-22,1.22585737,-0.08387466
2022-03-23,1.22585737,-0.08387466
2022-03-24,1.22585737,-0.08387466
2022-03-25,1.22585737,-0.08387466
2022-03-26,1.22585737,-0.08387466
2022-03-27,1.22585737,-0.08387466
2022-03-28,1.22585737,-0.08387466
2022-03-29,1.22585737,-0.08387466
2022-03-30,1.22585737,-0.08387466
2022-03-31,1.22585737,-0.08387466
2022-04-01,1.22585737,-0.08387466
2022-04-02,1.22585737,-0.08387466
2022-04-03,1.22585737,-0.08387466
2022-04-04,1.22585737,-0.08387466
2022-04-05,1.22585737,-0.08387466
2022-04-06,1.22585737,-0.08387466
2022-04-07,1.22585737,-0.08387466
2022-04-08,1.22585737,-0.08387466
2022-04-09,1.22585737,-0.08387466
2022-04-10,1.22585737,-0.08387466
2022-04-11,1.22585737,-0.08387466
2022-04-12,1.22585737,-0.08387466
2022-04-13,1.22585737,-0.08387466
2022-04-14,1.22585737,-0.08387466
2022-04-15,1.22585737,-0.08387466
2022-04-16,1.22585737,-0.08387466
2022-04-17,1.22585737,-0.08387466
2022-04-18,1.22585737,-0.08387466
2022-04-19,1.22585737,-0.08387466
2022-04-20,1.22585737,-0.08387466
2022-04-21,1.22585737,-0.08387466
2022-04-22,1.22585737,-0.08387466
2022-04-23,1.22585737,-0.08387466
2022-04-24,1.22585737,-0.08387466
2022-04-25,1.22585737,-0.08387466
2022-04-26,1.22585737,-0.08387466
2022-04-27,1.22585737,-0.08387466
2022-04-28,1.22585737,-0.08387466
2022-04-29,1.22585737,-0.08387466
2022-04-30,1.22585737,-0.08387466
2022-05-01,1.22585737,-0.08387466
2022-05-02,1.22585737,-0.08387466
2022-05-03,1.22585737,-0.08387466
2022-05-04,1.22585737,-0.08387466
2022-05-05,1.22585737,-0.08387466
2022-05-06,1.22585737,-0.08387466
2022-05-07,1.22585737,-0.08387466
2022-05-08,1.22585737,-0.08387466
2022-05-09,1.22585737,-0.08387466
2022-05-10,1.22585737,-0.08387466
2022-05-11,1.22585737,-0.08387466
2022-05-12,1.22585737,-0.08387466
2022-05-13,1.22585737,-0.08387466
2022-05-14,1.22585737,-0.08387466
2022-05-15,1.22585737,-0.08387466
2022-05-16,1.22585737,-0.08387466
2022-05-17,1.22585737,-0.08387466
2022-05-18,1.22585737,-0.08387466
2022-05-19,1.22585737,-0.08387466
2022-05-20,1.22585737,-0.08387466
2022-05-21,1.22585737,-0.08387466
2022-05-22,1.22585737,-0.08387466
2022-05-23,1.22585737,-0.08387466
2022-05-24,1.22585737,-0.08387466
2022-05-25,1.22585737,-0.08387466
2022-05-26,1.22585737,-0.08387466
2022-05-27,1.22585737,-0.08387466
2022-05-28,1.22585737,-0.08387466
2022-05-29,1.22585737,-0.08387466
2022-05-30,1.22585737,-0.08387466
2022-05-31,1.22585737,-0.08387466
2022-06-01,1.22585737,-0.08387466
2022-06-02,1.22585737,-0.08387466
2022-06-03,1.22585737,-0.08387466
2022-06-04,1.22585737,-0.08387466
2022-06-05,1.22585737,-0.08387466
2022-06-06,1.22585737,-0.08387466
2022-06-07,1.22585737,-0.08387466
2022-06-08,1.22585737,-0.08387466
2022-06-09,1.22585737,-0.08387466
2022-06-10,1.22585737,-0.08387466
2022-06-11,1.22585737,-0.08387466
2022-06-12,1.22585737,-0.08387466
2022-06-13,1.22585737,-0.08387466
2022-06-14,1.22585737,-0.08387466
2022-06-15,1.22585737,-0.08387466
2022-06-16,1.22585737,-0.08387466
2022-06-17,1.22585737,-0.08387466
2022-06-18,1.22585737,-0.08387466
2022-06-19,1.22585737,-0.08387466
2022-06-20,1.22585737,-0.08387466
2022-06-21,1.22585737,-0.08387466
2022-06-22,1.22585737,-0.08387466
2022-06-23,1.22585737,-0.08387466
2022-06-24,1.22585737,-0.08387466
2022-06-25,1.22585737,-0.08387466
2022-06-26,1.22585737,-0.08387466
2022-06-27,1.22585737,-0.08387466
2022-06-28,1.22585737,-0.08387466
2022-06-29,1.22585737,-0.08387466
2022-06-30,1.22585737,-0.08387466
2022-07-01,1.22585737,-0.08387466
2022-07-02,1.22585737,-0.08387466
2022-07-03,1.22585737,-0.08387466
2022-07-04,1.22585737,-0.08387466
2022-07-05,1.22585737,-0.08387466
2022-07-06,1.22585737,-0.08387466
2022-07-07,1.22585737,-0.08387466
2022-07-08,1.22585737,-0.08387466
2022-07-09,1.22585737,-0.08387466
2022-07-10,1.22585737,-0.08387466
2022-07-11,1.22585737,-0.08387466
2022-07-12,1.22585737,-0.08387466
2022-07-13,1.22585737,-0.08387466
2022-07-14,1.22585737,-0.08387466
2022-07-15,1.22585737,-0.08387466
2022-07-16,1.22585737,-0.08387466
2022-07-17,1.22585737,-0.08387466
2022-07-18,1.22585737,-0.08387466
2022-07-19,1.22585737,-0.08387466
2022-07-20,1.22585737,-0.08387466
2022-07-21,1.22585737,-0.08387466
2022-07-22,1.22585737,-0.08387466
2022-07-23,1.22585737,-0.08387466
2022-07-24,1.22585737,-0.08387466
2022-07-25,1.22585737,-0.08387466
2022-07-26,1.22585737,-0.08387466
2022-07-27,1.22585737,-0.08387466
2022-07-28,1.22585737,-0.08387466
2022-07-29,1.22585737,-0.08387466
2022-07-30,1.22585737,-0.08387466
2022-07-31,1.22585737,-0.08387466
2022-08-01,1.22585737,-0.08387466
2022-08-02,1.22585737,-0.08387466
2022-08-03,1.22585737,-0.08387466
2022-08-04,1.22585737,-0.08387466
2022-08-05,1.22585737,-0.08387466
2022-08-06,1.22585737,-0.08387466
2022-08-07,1.22585737,-0.08387466
2022-08-08,1.22585737,-0.08387466
2022-08-09,1.22585737,-0.08387466
2022-08-10,1.22585737,-0.08387466
2022-08-11,1.22585737,-0.08387466
2022-08-12,1.22585737,-0.08387466
2022-08-13,1.22585737,-0.08387466
2022-08-14,1.22585737,-0.08387466
2022-08-15,1.22585737,-0.08387466
2022-08-16,1.22585737,-0.08387466
2022-08-17,1.22585737,-0.08387466
2022-08-18,1.22585737,-0.08387466
2022-08-19,1.22585737,-0.08387466
2022-08-20,1.22585737,-0.08387466
2022-08-21,1.22585737,-0.08387466
2022-08-22,1.22585737,-0.08387466
2022-08-23,1.22585737,-0.08387466
2022-08-24,1.22585737,-0.08387466
2022-08-25,1.22585737,-0.08387466
2022-08-26,1.22585737,-0.08387466
2022-08-27,1.22585737,-0.08387466
2022-08-28,1.22585737,-0.08387466
2022-08-29,1.22585737,-0.08387466
2022-08-30,1.22585737,-0.08387466
2022-08-31,1.22585737,-0.08387466
2022-09-01,1.22585737,-0.08387466
2022-09-02,1.22585737,-0.08387466
2022-09-03,1.22585737,-0.08387466
2022-09-04,1.22585737,-0.08387466
2022-09-05,1.22585737,-0.08387466
2022-09-06,1.22585737,-0.08387466
2022-09-07,1.22585737,-0.08387466
2022-09-08,1.22585737,-0.08387466
2022-09-09,1.22585737,-0.08387466
2022-09-10,1.22585737,-0.08387466
2022-09-11,1.22585737,-0.08387466
2022-09-12,1.22585737,-0.08387466
2022-09-13,1.22585737,-0.08387466
2022-09-14,1.22585737,-0.08387466
2022-09-15,1.22585737,-0.08387466
2022-09-16,1.22585737,-0.08387466
2022-09-17,1.22585737,-0.08387466
2022-09-18,1.22585737,-0.08387466
2022-09-19,1.22585737,-0.08387466
2022-09-20,1.22585737,-0.08387466
2022-09-21,1.22585737,-0.08387466
2022-09-22,1.22585737,-0.08387466
2022-09-23,1.22585737,-0.08387466
2022-09-24,1.22585737,-0.08387466
2022-09-25,1.22585737,-0.08387466
2022-09-26,1.22585737,-0.08387466
2022-09-27,1.22585737,-0.08387466
2022-09-28,1.22585737,-0.08387466
2022-09-29,1.22585737,-0.08387466
2022-09-30,1.22585737,-0.08387466
2022-10-01,1.22585737,-0.08387466
2022-10-02,1.22585737,-0.08387466
2022-10-03,1.22585737,-0.08387466
2022-10-04,1.22585737,-0.08387466
2022-10-05,1.22585737,-0.08387466
2022-10-06,1.22585737,-0.08387466
2022-10-07,1.22585737,-0.08387466
2022-10-08,1.22585737,-0.08387466
2022-10-09,1.22585737,-0.08387466
2022-10-10,1.22585737,-0.08387466
2022-10-11,1.22585737,-0.08387466
2022-10-12,1.22585737,-0.08387466
2022-10-13,1.22585737,-0.08387466
2022-10-14,1.22585737,-0.08387466
2022-10-15,1.22585737,-0.08387466
2022-10-16,1.22585737,-0.08387466
2022-10-17,1.22585737,-0.08387466
2022-10-18,1.22585737,-0.08387466
2022-10-19,1.22585737,-0.08387466
2022-10-20,1.22585737,-0.08387466
2022-10-21,1.22585737,-0.08387466
2022-10-22,1.22585737,-0.08387466
2022-10-23,1.22585737,-0.08387466
2022-10-24,1.22585737,-0.08387466
2022-10-25,1.22585737,-0.08387466
2022-10-26,1.22585737,-0.08387466
2022-10-27,1.22585737,-0.08387466
2022-10-28,1.22585737,-0.08387466
2022-10-29,1.22585737,-0.08387466
2022-10-30,1.22585737,-0.08387466
2022-10-31,1.22585737,-0.08387466
2022-11-01,1.22585737,-0.08387466
2022-11-02,1.22585737,-0.08387466
2022-11-03,1.22585737,-0.08387466
2022-11-04,1.22585737,-0.08387466
2022-11-05,1.21547399,-0.09163452
2022-11-06,1.20218476,-0.10156601
2022-11-07,1.19602750,-0.10616755
2022-11-08,1.15892085,-0.13389863
2022-11-09,1.12211325,-0.16140621
2022-11-10,1.15391587,-0.13763901
2022-11-11,1.14680209,-0.14295539
2022-11-12,1.14139579,-0.14699570
2022-11-13,1.12934750,-0.15599980
2022-11-14,1.14682500,-0.14293826
2022-11-15,1.15297590,-0.13834149
2022-11-16,1.14675431,-0.14299110
2022-11-17,1.15032905,-0.14031957
2022-11-18,1.15109291,-0.13974871
2022-11-19,1.15063923,-0.14008776
2022-11-20,1.15063923,-0.14008776
2022-11-21,1.15063923,-0.14008776
2022-11-22,1.15063923,-0.14008776
2022-11-23,1.15063923,-0.14008776
2022-11-24,1.15063923,-0.14008776
2022-11-25,1.15063923,-0.14008776
2022-11-26,1.15063923,-0.14008776
2022-11-27,1.15063923,-0.14008776
2022-11-28,1.15063923,-0.14008776
2022-11-29,1.15063923,-0.14008776
2022-11-30,1.15063923,-0.14008776
2022-12-01,1.15063923,-0.14008776
2022-12-02,1.15063923,-0.14008776
2022-12-03,1.15063923,-0.14008776
2022-12-04,1.15063923,-0.14008776
2022-12-05,1.15063923,-0.14008776
2022-12-06,1.15063923,-0.14008776
2022-12-07,1.15063923,-0.14008776
2022-12-08,1.15063923,-0.14008776
2022-12-09,1.15063923,-0.14008776
2022-12-10,1.15063923,-0.14008776
2022-12-11,1.15063923,-0.14008776
2022-12-12,1.15063923,-0.14008776
